atm_id,education_nearest_dist_m,education_farthest_dist_m,education_total_count,count_education_50m,count_education_100m,count_education_300m,subway_nearest_dist_m,subway_farthest_dist_m,subway_total_count,count_subway_50m,count_subway_100m,count_subway_300m,post_office_nearest_dist_m,post_office_farthest_dist_m,post_office_total_count,count_post_office_50m,count_post_office_100m,count_post_office_300m,bank_nearest_dist_m,bank_farthest_dist_m,bank_total_count,count_bank_50m,count_bank_100m,count_bank_300m,competitor_count_total,objects_total_300m
3657.0,98.0,98.0,1,0,1,1,258.2,258.2,1,0,0,1,217.1,217.1,1,0,0,1,0.0,0.0,0,0,0,0,0,3
3658.0,0.0,0.0,0,0,0,0,187.1,187.1,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
3659.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3660.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3662.0,0.0,0.0,0,0,0,0,86.2,228.2,6,0,1,6,182.8,267.0,2,0,0,2,0.0,0.0,0,0,0,0,0,8
3663.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3664.0,245.0,274.1,2,0,0,2,0.0,0.0,0,0,0,0,297.3,297.3,1,0,0,1,0.0,0.0,0,0,0,0,0,3
3665.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3668.0,0.0,0.0,0,0,0,0,191.0,191.0,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
3669.0,0.0,0.0,0,0,0,0,191.0,191.0,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
3671.0,277.1,289.0,2,0,0,2,0.0,0.0,0,0,0,0,79.2,79.2,1,0,1,1,0.0,0.0,0,0,0,0,0,3
3672.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3673.0,227.5,227.5,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
3674.0,116.3,279.5,3,0,0,3,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,4
3675.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3676.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3679.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3680.0,232.9,232.9,1,0,0,1,175.7,175.7,1,0,0,1,246.2,246.2,1,0,0,1,0.0,0.0,0,0,0,0,0,3
3683.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3684.0,0.0,0.0,0,0,0,0,61.0,173.2,2,0,1,2,137.0,137.0,1,0,0,1,0.0,0.0,0,0,0,0,0,3
3687.0,60.3,133.1,2,0,1,2,285.1,285.1,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,3
3688.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3690.0,141.3,276.3,7,0,0,7,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,8
3691.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3692.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3693.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,128.1,128.1,1,0,0,1,0.0,0.0,0,0,0,0,0,1
3694.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3696.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3697.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3699.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,255.4,255.9,2,0,0,2,0.0,0.0,0,0,0,0,0,2
3700.0,293.0,293.0,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
3701.0,93.7,293.0,10,0,1,10,171.4,188.7,2,0,0,2,204.5,204.5,1,0,0,1,0.0,0.0,0,0,0,0,0,13
3702.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3703.0,130.2,285.4,14,0,0,14,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,14
3704.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3706.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3707.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,297.9,297.9,1,0,0,1,0.0,0.0,0,0,0,0,0,1
3710.0,234.1,272.5,2,0,0,2,0.0,0.0,0,0,0,0,110.0,110.0,1,0,0,1,0.0,0.0,0,0,0,0,0,3
3713.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,60.9,60.9,1,0,1,1,0.0,0.0,0,0,0,0,0,1
3714.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3715.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,107.1,107.1,1,0,0,1,0.0,0.0,0,0,0,0,0,1
3716.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,107.1,107.1,1,0,0,1,0.0,0.0,0,0,0,0,0,1
3717.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,107.1,107.1,1,0,0,1,0.0,0.0,0,0,0,0,0,1
3718.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,30.8,30.8,1,1,1,1,0.0,0.0,0,0,0,0,0,1
3719.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3720.0,152.4,281.5,3,0,0,3,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,3
3721.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3722.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3723.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3724.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3725.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3726.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3727.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3728.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,19.4,19.4,1,1,1,1,0.0,0.0,0,0,0,0,0,1
3729.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3730.0,234.2,234.2,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
3732.0,131.5,193.2,2,0,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
3733.0,278.7,278.7,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
3734.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3735.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3736.0,120.1,270.0,3,0,0,3,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,3
3737.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3738.0,266.4,268.2,2,0,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
3740.0,148.2,298.2,6,0,0,6,0.0,0.0,0,0,0,0,217.9,218.6,2,0,0,2,0.0,0.0,0,0,0,0,0,9
3744.0,259.3,259.3,1,0,0,1,0.0,0.0,0,0,0,0,241.0,241.0,1,0,0,1,0.0,0.0,0,0,0,0,0,2
3745.0,0.0,0.0,0,0,0,0,156.9,225.6,2,0,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
3754.0,262.1,262.1,1,0,0,1,31.2,204.2,2,1,1,2,56.0,56.0,1,0,1,1,0.0,0.0,0,0,0,0,0,4
3755.0,262.1,262.1,1,0,0,1,31.2,204.2,2,1,1,2,56.0,56.0,1,0,1,1,0.0,0.0,0,0,0,0,0,4
3757.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3758.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3759.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3760.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3761.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3772.0,147.7,232.5,5,0,0,5,259.5,259.5,1,0,0,1,208.4,208.4,1,0,0,1,0.0,0.0,0,0,0,0,0,7
3775.0,186.6,243.1,2,0,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
3776.0,0.0,0.0,0,0,0,0,60.7,156.5,3,0,1,3,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,3
3777.0,214.0,214.0,1,0,0,1,195.5,245.2,3,0,0,3,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,4
3779.0,10.8,10.8,1,1,1,1,0.0,0.0,0,0,0,0,168.6,168.8,2,0,0,2,0.0,0.0,0,0,0,0,0,3
3780.0,166.2,166.2,1,0,0,1,183.8,183.8,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
3781.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3782.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3783.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3784.0,106.1,279.5,11,0,0,11,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,11
3785.0,110.4,279.2,3,0,0,3,42.7,247.9,4,1,2,4,114.7,239.4,2,0,0,2,0.0,0.0,0,0,0,0,0,11
3786.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3788.0,179.6,179.6,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
3789.0,130.2,285.4,14,0,0,14,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,14
3790.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,87.4,87.4,1,0,1,1,0.0,0.0,0,0,0,0,0,1
3791.0,179.6,179.6,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
3792.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3794.0,197.2,205.1,2,0,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
3795.0,160.9,160.9,1,0,0,1,0.0,0.0,0,0,0,0,296.3,296.3,1,0,0,1,0.0,0.0,0,0,0,0,0,2
3796.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3799.0,185.0,299.9,2,0,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
3801.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3804.0,221.0,270.5,3,0,0,3,0.0,0.0,0,0,0,0,252.4,291.3,5,0,0,5,0.0,0.0,0,0,0,0,0,10
3805.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3806.0,5.7,260.3,3,1,1,3,0.0,0.0,0,0,0,0,242.6,242.6,1,0,0,1,0.0,0.0,0,0,0,0,0,4
3807.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3808.0,180.0,223.1,2,0,0,2,178.4,178.4,1,0,0,1,204.1,204.1,1,0,0,1,0.0,0.0,0,0,0,0,0,4
3809.0,195.8,260.5,2,0,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
3810.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3811.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,185.2,185.2,1,0,0,1,0.0,0.0,0,0,0,0,0,1
3812.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3813.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3814.0,45.2,251.2,3,1,2,3,0.0,0.0,0,0,0,0,144.5,165.1,4,0,0,4,0.0,0.0,0,0,0,0,0,7
3815.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,116.7,116.7,1,0,0,1,0.0,0.0,0,0,0,0,0,1
3816.0,98.4,280.8,6,0,1,6,0.0,0.0,0,0,0,0,140.9,140.9,1,0,0,1,0.0,0.0,0,0,0,0,0,7
3817.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3818.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3819.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3820.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3821.0,19.4,288.5,9,1,3,9,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,9
3822.0,150.6,297.0,4,0,0,4,206.0,275.7,2,0,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,6
3823.0,106.1,279.5,11,0,0,11,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,11
3824.0,146.8,241.0,3,0,0,3,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,3
3826.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3829.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3830.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3831.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3834.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,163.2,224.3,5,0,0,5,0.0,0.0,0,0,0,0,0,6
3837.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3840.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3843.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3846.0,194.7,276.7,2,0,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
3847.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,278.4,278.4,1,0,0,1,0.0,0.0,0,0,0,0,0,1
3851.0,182.3,182.3,1,0,0,1,0.0,0.0,0,0,0,0,236.3,236.3,1,0,0,1,0.0,0.0,0,0,0,0,0,3
3853.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3854.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3855.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3857.0,198.8,232.1,2,0,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
3858.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,204.7,204.7,1,0,0,1,0.0,0.0,0,0,0,0,0,1
3860.0,0.0,0.0,0,0,0,0,61.0,173.2,2,0,1,2,137.0,137.0,1,0,0,1,0.0,0.0,0,0,0,0,0,3
3861.0,82.9,82.9,1,0,1,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
3862.0,284.0,284.0,1,0,0,1,0.0,0.0,0,0,0,0,228.0,228.0,1,0,0,1,0.0,0.0,0,0,0,0,0,2
3863.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3864.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,243.5,243.5,1,0,0,1,0.0,0.0,0,0,0,0,0,1
3865.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3866.0,152.4,281.5,3,0,0,3,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,3
3867.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3868.0,37.3,299.7,7,1,1,7,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,7
3869.0,225.9,287.2,2,0,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
3871.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3873.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3875.0,34.0,168.4,8,3,7,8,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,8
3876.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3878.0,261.0,293.7,2,0,0,2,289.3,289.3,1,0,0,1,259.3,281.5,2,0,0,2,0.0,0.0,0,0,0,0,0,6
3879.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3881.0,0.0,0.0,0,0,0,0,248.0,248.0,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
3882.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3883.0,0.0,0.0,0,0,0,0,248.0,248.0,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
3884.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3885.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3886.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3887.0,21.7,227.2,2,1,1,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
3891.0,194.1,294.6,2,0,0,2,0.0,0.0,0,0,0,0,229.0,229.0,1,0,0,1,0.0,0.0,0,0,0,0,0,3
3892.0,104.7,240.9,2,0,0,2,0.0,0.0,0,0,0,0,31.5,31.5,1,1,1,1,0.0,0.0,0,0,0,0,0,3
3894.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3895.0,279.4,279.4,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
3897.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,286.5,286.5,1,0,0,1,0.0,0.0,0,0,0,0,0,1
3898.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,257.2,257.2,1,0,0,1,0.0,0.0,0,0,0,0,0,1
3899.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,242.1,250.0,2,0,0,2,0.0,0.0,0,0,0,0,0,2
3900.0,145.5,162.1,2,0,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
3901.0,9.4,257.7,5,2,3,5,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,6
3904.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,132.9,298.4,2,0,0,2,0.0,0.0,0,0,0,0,0,2
3905.0,268.2,268.2,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
3906.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3908.0,296.7,296.7,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
3910.0,38.9,227.0,6,2,4,6,0.0,0.0,0,0,0,0,195.2,195.2,1,0,0,1,0.0,0.0,0,0,0,0,0,7
3911.0,295.3,295.3,1,0,0,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,1
3912.0,286.7,286.7,1,0,0,1,0.0,0.0,0,0,0,0,253.3,253.3,1,0,0,1,0.0,0.0,0,0,0,0,0,2
3913.0,156.2,245.9,2,0,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
3914.0,264.1,264.1,1,0,0,1,0.0,0.0,0,0,0,0,229.7,266.1,3,0,0,3,0.0,0.0,0,0,0,0,0,4
3917.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3918.0,253.9,253.9,1,0,0,1,76.1,235.9,4,0,3,4,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,5
3919.0,187.8,249.8,4,0,0,4,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,4
3920.0,201.2,267.4,2,0,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,2
3921.0,125.4,266.4,3,0,0,3,0.0,0.0,0,0,0,0,81.1,200.5,6,0,1,6,0.0,0.0,0,0,0,0,0,9
3922.0,234.3,234.3,1,0,0,1,0.0,0.0,0,0,0,0,98.8,98.8,1,0,1,1,0.0,0.0,0,0,0,0,0,2
3924.0,0.0,0.0,0,0,0,0,148.1,148.1,1,0,0,1,240.1,240.1,1,0,0,1,0.0,0.0,0,0,0,0,0,2
3925.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,275.3,275.3,1,0,0,1,0.0,0.0,0,0,0,0,0,1
3927.0,137.7,211.2,5,0,0,5,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,5
3928.0,289.9,289.9,1,0,0,1,0.0,0.0,0,0,0,0,240.3,287.3,2,0,0,2,0.0,0.0,0,0,0,0,0,3
3930.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0
3931.0,58.3,164.0,9,0,2,9,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,9
3933.0,18.0,293.1,7,4,5,7,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,7
3934.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,290.0,290.0,1,0,0,1,0.0,0.0,0,0,0,0,0,1
3935.0,148.5,283.5,3,0,0,3,0.0,0.0,0,0,0,0,176.6,206.6,2,0,0,2,0.0,0.0,0,0,0,0,0,5
