id,atm_group,bank_name,Is_24_7,Contactless_technologies,QR-codes,USD,EUR,Cash_In,Cash_Out,Non-cash_pay,Account_statement,Acсess_for_disabled,Transfer_p2p,Transfer_a2a,Loan_pay
7239.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7240.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
7244.0,5478.0,ВТБ,False,True,False,False,False,False,True,True,False,False,False,False,False
7251.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
7256.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,True,False,False,False,False
7259.0,5478.0,ВТБ,False,False,False,False,False,True,True,False,False,False,False,False,False
7261.0,5478.0,ВТБ,False,True,False,False,False,False,True,False,True,False,False,False,False
7269.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,True,True,False,False,False
7283.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,False,False,False,False
7291.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
7292.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
7294.0,5478.0,ВТБ,False,True,False,False,False,False,True,True,False,False,False,False,False
7295.0,5478.0,ВТБ,False,False,False,False,False,False,True,True,False,False,False,False,False
7297.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,False,False,False,False,False
7307.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,False,False,False,False
7308.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,True,True,False,False,False
7309.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,False,False,False,False
7310.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,False,False,False,False
7318.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7326.0,5478.0,ВТБ,False,True,False,False,False,False,True,True,False,False,False,False,False
7327.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,False,False,False,False,False
7330.0,5478.0,ВТБ,False,True,False,False,False,False,True,False,True,False,False,False,False
7332.0,5478.0,ВТБ,False,True,False,False,False,False,True,True,True,False,False,False,False
7334.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
7336.0,5478.0,ВТБ,False,False,False,False,False,True,True,False,True,False,False,False,False
7340.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,False,False,False,False,False
7341.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,False,False,False,False,False
7342.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7344.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,False,False,False,False
7345.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,True,False,False,False
7349.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7351.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,True,False,False,False
7352.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,False,False,False,False
7360.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,False,False,False,False,False
7364.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,True,False,False,False
7365.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,False,False,False,False
7367.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
7373.0,5478.0,ВТБ,False,False,False,False,False,False,True,True,False,False,False,False,False
7379.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,False,False,False,False
7382.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,True,False,False,False
7383.0,5478.0,ВТБ,True,False,False,False,False,True,True,False,True,False,False,False,False
7385.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7388.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,True,False,False,False,False
7391.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,False,False,False,False
7394.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
7397.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
7399.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7400.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,False,False,False,False,False
7401.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7402.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,True,False,False,False
7403.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
7406.0,5478.0,ВТБ,False,True,False,False,False,False,False,False,True,False,False,False,False
7408.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,False,True,False,False,False
7423.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7425.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7428.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,False,False,False,False,False
7436.0,5478.0,ВТБ,True,False,False,False,False,False,True,True,True,False,False,False,False
7439.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
7444.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7445.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,True,False,False,False
7449.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,False,False,False,False
7451.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
7460.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,False,False,False,False
7461.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,False,False,False,False
7465.0,5478.0,ВТБ,False,True,False,False,False,False,True,True,True,False,False,False,False
7470.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,False,False,False,False,False
7471.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,False,False,False,False
7473.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,False,False,False,False,False
7474.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,True,False,False,False,False
7482.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,True,False,False,False,False
7483.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,False,False,False,False,False
7485.0,5478.0,ВТБ,False,False,False,False,False,True,True,False,False,False,False,False,False
7488.0,5478.0,ВТБ,False,True,False,False,False,False,True,True,False,False,False,False,False
7491.0,5478.0,ВТБ,False,False,False,False,False,False,True,True,True,False,False,False,False
7503.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,True,False,False,False,False
7505.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7509.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,False,True,False,False,False
7510.0,5478.0,ВТБ,False,True,False,False,False,False,True,True,True,False,False,False,False
7511.0,5478.0,ВТБ,True,False,False,False,False,True,True,False,True,False,False,False,False
7512.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7513.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
7517.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,True,False,False,False,False
7520.0,5478.0,ВТБ,False,True,False,False,False,False,True,False,True,False,False,False,False
7524.0,5478.0,ВТБ,False,False,False,False,False,False,False,False,True,False,False,False,False
7529.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,False,False,False,False
7530.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
7535.0,5478.0,ВТБ,True,True,False,False,False,True,False,False,True,False,False,False,False
7540.0,5478.0,ВТБ,True,True,False,False,False,False,True,True,True,False,False,False,False
7547.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,False,False,False,False,False
7548.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,False,False,False,False
7549.0,5478.0,ВТБ,False,False,False,False,False,False,True,True,True,False,False,False,False
7551.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,False,False,False,False
7555.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,False,False,False,False
7557.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,False,False,False,False
7558.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,False,False,False,False
7559.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,False,False,False,False
7566.0,5478.0,ВТБ,False,True,False,False,False,False,True,True,True,False,False,False,False
7568.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,False,False,False,False,False
7573.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,False,False,False,False
7574.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,True,False,False,False,False
7575.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,True,False,False,False
7577.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,True,True,False,False,False
7578.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
7580.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,False,False,False,False
7581.0,5478.0,ВТБ,True,False,False,False,False,False,True,True,False,False,False,False,False
7582.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,True,False,False,False,False
7584.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,False,False,False,False
7585.0,5478.0,ВТБ,True,True,False,False,False,True,True,False,True,False,False,False,False
7587.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,True,False,False,False
7588.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,False,False,False,False
7592.0,5478.0,ВТБ,False,True,False,False,False,False,True,False,False,True,False,False,False
7595.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,False,False,False,False
7596.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,True,False,False,False
7600.0,5478.0,ВТБ,False,True,False,False,False,False,True,False,False,False,False,False,False
7601.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,False,False,False,False,False
7603.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,False,False,False,False
7605.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7606.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,False,False,False,False
7607.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,False,False,False,False
7610.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7612.0,5478.0,ВТБ,False,False,False,False,False,False,False,False,True,False,False,False,False
7613.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,True,True,False,False,False
7616.0,5478.0,ВТБ,True,False,False,False,False,True,True,False,False,False,False,False,False
7617.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,False,False,False,False
7618.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
7620.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,True,False,False,False
7625.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7627.0,5478.0,ВТБ,False,False,False,False,False,False,False,False,True,False,False,False,False
7629.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,True,False,False,False
7631.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,True,False,False,False,False
7632.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,True,False,False,False,False
7633.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,True,False,False,False
7634.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,False,False,False,False
7641.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,False,False,False,False
7643.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,False,False,False,False
7645.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7646.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7653.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,True,False,False,False
7654.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,False,False,False,False
7656.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,True,False,False,False,False
7659.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,False,False,False,False
7661.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,True,False,False,False
7663.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
7665.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,False,False,False,False,False
7669.0,5478.0,ВТБ,False,True,False,False,False,False,True,True,False,False,False,False,False
7670.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7671.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,False,False,False,False
7673.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,False,False,False,False
7674.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,False,False,False,False,False
7676.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,True,False,False,False
7677.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,False,False,False,False
7681.0,5478.0,ВТБ,True,True,False,False,False,True,True,False,False,True,False,False,False
7683.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,False,False,False,False
7684.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,False,False,False,False
7686.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,False,False,False,False
7692.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,False,False,False,False,False
7693.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,False,False,False,False
7695.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,False,False,False,False
7701.0,5478.0,ВТБ,True,True,False,False,False,True,True,False,True,False,False,False,False
7707.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
7709.0,5478.0,ВТБ,False,True,False,False,False,False,True,True,True,False,False,False,False
7712.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,False,False,False,False
7714.0,5478.0,ВТБ,False,True,False,False,False,False,True,True,False,False,False,False,False
7716.0,5478.0,ВТБ,True,True,False,False,False,True,True,False,False,False,False,False,False
7717.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,False,False,False,False
7722.0,5478.0,ВТБ,False,True,False,False,False,False,True,True,True,False,False,False,False
7724.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
7725.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7732.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,False,False,False,False,False
7733.0,5478.0,ВТБ,False,False,False,False,False,False,True,True,False,False,False,False,False
7736.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,True,False,False,False,False
7739.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,False,False,False,False
7740.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,True,False,False,False
7743.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,False,False,False,False,False
7747.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,False,False,False,False,False
7750.0,5478.0,ВТБ,False,False,False,False,False,False,False,False,True,False,False,False,False
7752.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,False,True,False,False,False
7753.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,False,False,False,False
7756.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7758.0,5478.0,ВТБ,True,True,False,False,False,True,True,False,True,False,False,False,False
7759.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
7760.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,True,True,False,False,False
7766.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
7771.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,False,False,False,False,False
7784.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,False,False,False,False
7786.0,5478.0,ВТБ,True,False,False,False,False,False,True,True,True,False,False,False,False
7787.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,True,False,False,False
7788.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,True,False,False,False,False
7790.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,False,False,False,False
7792.0,5478.0,ВТБ,True,True,False,False,False,True,True,False,True,False,False,False,False
7794.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
7796.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,False,False,False,False
7798.0,5478.0,ВТБ,False,False,False,False,False,False,False,False,True,False,False,False,False
7799.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
7806.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,True,True,False,False,False
7807.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,True,True,False,False,False
7810.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,False,False,False,False
7812.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,False,False,False,False,False
7814.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7817.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,True,False,False,False,False
7818.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,True,False,False,False
7822.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,False,False,False,False,False
7830.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,False,False,False,False,False
7831.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,False,True,False,False,False
7833.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,False,False,False,False
7835.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7839.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7842.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
7846.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,False,False,False,False
7848.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,True,False,False,False,False
7852.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
7854.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,False,False,False,False
7855.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,False,False,False,False
7856.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,True,True,False,False,False
7858.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,False,False,False,False,False
7861.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,True,False,False,False
7862.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,True,False,False,False
7867.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7869.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,True,False,False,False
7870.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,True,False,False,False
7871.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,True,False,False,False
7872.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,False,False,False,False
7878.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,True,True,False,False,False
7879.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,True,True,False,False,False
7880.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,False,False,False,False
7885.0,5478.0,ВТБ,True,True,False,False,False,True,True,False,False,False,False,False,False
7886.0,5478.0,ВТБ,True,True,False,False,False,True,True,False,False,False,False,False,False
7887.0,5478.0,ВТБ,True,False,False,False,False,True,True,False,False,True,False,False,False
7888.0,5478.0,ВТБ,True,False,False,False,False,True,True,False,False,True,False,False,False
7896.0,5478.0,ВТБ,False,False,False,False,False,False,False,False,True,False,False,False,False
7897.0,5478.0,ВТБ,False,False,False,False,False,False,False,False,True,False,False,False,False
7898.0,5478.0,ВТБ,False,False,False,False,False,False,False,False,True,False,False,False,False
7900.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,True,False,False,False
7901.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,True,False,False,False
7904.0,5478.0,ВТБ,True,True,False,False,False,True,True,False,False,False,False,False,False
7905.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,True,False,False,False
7907.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,False,False,False,False
7918.0,5478.0,ВТБ,False,False,False,False,False,True,True,False,True,False,False,False,False
7922.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,True,False,False,False
7934.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,True,False,False,False
7942.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,False,False,False,False
7943.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,True,True,False,False,False
7944.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
7954.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,False,False,False,False
7955.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,False,False,False,False
7956.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,True,True,False,False,False
7957.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,True,True,False,False,False
7960.0,5478.0,ВТБ,True,False,False,False,False,True,True,False,False,False,False,False,False
7964.0,5478.0,ВТБ,True,True,False,False,False,True,True,False,False,False,False,False,False
7966.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,True,True,False,False,False
7967.0,5478.0,ВТБ,True,True,False,False,False,True,True,False,True,True,False,False,False
7974.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,False,False,False,False,False
7983.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,True,True,False,False,False
7987.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,False,False,False,False
7993.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,True,True,False,False,False
7995.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,True,True,False,False,False
7997.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,False,False,False,False
7998.0,5478.0,ВТБ,True,True,False,False,False,True,False,False,True,True,False,False,False
8000.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,False,False,False,False
8001.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,False,False,False,False
8003.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
8004.0,5478.0,ВТБ,True,False,False,False,False,True,True,False,True,False,False,False,False
8005.0,5478.0,ВТБ,True,False,False,False,False,True,True,False,True,False,False,False,False
8007.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,True,False,False,False
8008.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,False,False,False,False
8009.0,5478.0,ВТБ,True,True,False,True,True,True,True,True,True,False,False,False,False
8010.0,5478.0,ВТБ,True,True,False,True,True,True,True,True,True,False,False,False,False
8011.0,5478.0,ВТБ,True,True,False,True,True,True,True,True,True,False,False,False,False
8012.0,5478.0,ВТБ,True,False,False,False,False,True,True,False,False,True,False,False,False
8013.0,5478.0,ВТБ,True,False,False,False,False,True,True,False,False,True,False,False,False
8014.0,5478.0,ВТБ,True,False,False,False,False,True,True,False,False,True,False,False,False
8015.0,5478.0,ВТБ,True,False,False,False,False,True,True,False,False,True,False,False,False
8017.0,5478.0,ВТБ,True,True,False,False,False,False,True,True,False,True,False,False,False
8020.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,False,False,False,False
8022.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,False,True,False,False,False
8028.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,False,False,False,False,False
8029.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,False,False,False,False,False
8030.0,5478.0,ВТБ,True,True,False,False,False,False,True,True,False,True,False,False,False
8037.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,False,False,False,False
8040.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
8044.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,True,False,False,False,False
8046.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
8047.0,5478.0,ВТБ,False,True,False,False,False,True,True,False,False,False,False,False,False
8051.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,False,True,False,False,False
8052.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,False,False,False,False
8053.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,False,False,False,False
8058.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
8059.5,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,True,False,False,False
8062.5,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,True,False,False,False
8064.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
8070.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,False,False,False,False
8071.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,True,False,False,False
8080.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,True,False,False,False
8081.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,True,False,False,False
8083.0,5478.0,ВТБ,True,True,False,False,False,False,True,True,True,False,False,False,False
8093.0,5478.0,ВТБ,False,True,False,False,False,False,False,False,True,True,False,False,False
8094.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
8099.0,5478.0,ВТБ,True,True,False,False,False,True,True,False,True,False,False,False,False
8100.0,5478.0,ВТБ,True,True,False,False,False,True,True,False,True,False,False,False,False
8101.0,5478.0,ВТБ,True,True,False,False,False,True,True,False,True,False,False,False,False
8106.0,5478.0,ВТБ,False,True,False,True,True,True,True,True,True,False,False,False,False
8107.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
8108.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
8113.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,False,False,False,False
8116.0,5478.0,ВТБ,True,True,False,False,False,True,True,False,True,False,False,False,False
8117.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
8122.0,5478.0,ВТБ,True,False,False,False,True,True,True,False,False,True,False,False,False
8123.0,5478.0,ВТБ,True,False,False,False,True,True,True,False,False,True,False,False,False
8124.0,5478.0,ВТБ,True,False,False,False,True,True,True,False,False,True,False,False,False
8125.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,True,True,False,False,False
8129.0,5478.0,ВТБ,False,True,False,True,True,True,True,True,True,False,False,False,False
8130.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,False,False,False,False
8131.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,False,False,False,False
8132.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,False,False,False,False
8133.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,False,False,False,False,False
8137.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,False,False,False,False,False
8138.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
8139.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
8140.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
8141.0,5478.0,ВТБ,True,False,False,False,False,False,True,False,True,False,False,False,False
8142.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,False,False,False,False
8143.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,False,False,False,False
8144.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,False,False,False,False
8145.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,False,False,False,False
8146.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,True,False,False,False,False
8154.0,5478.0,ВТБ,False,False,False,False,False,False,True,False,True,False,False,False,False
8156.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
8163.0,5478.0,ВТБ,True,True,True,True,True,True,True,True,False,False,False,False,False
8165.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,True,False,False,False,False
8166.0,5478.0,ВТБ,False,True,True,True,True,True,True,True,False,False,False,False,False
