atm_id,atm_lat,atm_lon,nearest_offices_dist_m,count_offices_100m,count_offices_300m,count_offices_500m,count_offices_1000m,count_payment_terminals_100m,count_payment_terminals_300m,count_payment_terminals_500m,count_payment_terminals_1000m,nearest_payment_terminals_dist_m,count_money_transfer_100m,count_money_transfer_300m,count_money_transfer_500m,count_money_transfer_1000m,nearest_money_transfer_dist_m,nearest_shops_food_small_dist_m,count_shops_food_small_100m,count_shops_food_small_300m,count_shops_food_small_500m,count_shops_food_small_1000m,count_hypermarkets_100m,count_hypermarkets_300m,count_hypermarkets_500m,count_hypermarkets_1000m,nearest_hypermarkets_dist_m,count_markets_100m,count_markets_300m,count_markets_500m,count_markets_1000m,nearest_markets_name,nearest_markets_dist_m,nearest_fitness_sport_dist_m,count_fitness_sport_100m,count_fitness_sport_300m,count_fitness_sport_500m,count_fitness_sport_1000m,nearest_hotels_hostels_dist_m,count_hotels_hostels_100m,count_hotels_hostels_300m,count_hotels_hostels_500m,count_hotels_hostels_1000m,count_railway_stations_100m,count_railway_stations_300m,count_railway_stations_500m,count_railway_stations_1000m,nearest_railway_stations_dist_m,count_residential_buildings_100m,count_residential_buildings_300m,count_residential_buildings_500m,count_residential_buildings_1000m,nearest_residential_buildings_dist_m,count_residential_landuse_100m,count_residential_landuse_300m,count_residential_landuse_500m,count_residential_landuse_1000m,nearest_residential_landuse_dist_m,nearest_fuel_dist_m,count_fuel_100m,count_fuel_300m,count_fuel_500m,count_fuel_1000m,count_highway_pedestrian_100m,count_highway_pedestrian_300m,count_highway_pedestrian_500m,count_highway_pedestrian_1000m,nearest_highway_pedestrian_dist_m,nearest_footway_100m_dist_m,count_footway_100m_100m,count_landuse_mix_100m,count_landuse_mix_300m,count_landuse_mix_500m,count_landuse_mix_1000m,nearest_landuse_mix_name,nearest_landuse_mix_dist_m,land_use_type,land_use_dist_m,city_center_name,city_center_dist_m,is_city_center
4510.0,56.474668,84.941253,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,478.3,0,0,1,5,,0,0,0,0,0,0,0,0,,0,1,1,6,202.8,0,0,0,0,,,0,0,0,0,0,0,0,9,580.6,89.9,3,0,0,0,0,,,residential,86.8,,,0
4511.0,45.462274,133.403108,193.7,0,1,3,8,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,1,Рынок,692.3,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,1,758.8,,0,0,0,0,1,,675.7,commercial,193.7,,,0
4512.0,54.931039,73.29667,628.1,0,0,0,2,0,0,0,0,,0,0,0,0,,775.0,0,0,0,2,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,1,987.4,0,2,8,28,222.7,685.7,0,0,0,1,0,0,0,0,,,0,0,0,0,0,,,,,,,0
4513.0,55.738566,46.748004,,0,0,0,0,0,0,0,1,624.2,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,620.0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,,,commercial,35.2,Чебоксары,51838.8,0
4514.0,52.067641,113.391509,,0,0,0,0,0,0,0,0,,0,0,0,0,,12.1,1,1,1,5,0,0,0,0,,0,0,0,0,,,852.3,0,0,0,1,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,3,11,287.2,,0,0,0,0,0,0,0,0,,,0,0,1,3,12,,287.2,commercial,263.2,,,0
4516.0,43.352732,132.175128,309.1,0,0,7,14,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,3,10,48,186.5,466.9,0,0,1,1,0,0,0,0,,28.4,5,0,0,0,0,,,residential,186.5,,,0
4519.0,52.722926,41.44824,22.3,5,14,48,90,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,415.8,0,0,1,2,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,8,31,219.3,,0,0,0,0,0,0,0,0,,34.2,6,1,6,18,57,,93.6,commercial,22.3,Тамбов,316.5,1
4520.0,54.623993,39.75152,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,1,Центральный рынок,878.6,7.9,1,2,3,5,,0,0,0,0,0,0,0,0,,0,0,3,3,356.4,0,0,0,0,,,0,0,0,0,0,0,0,2,879.9,67.2,4,0,3,10,44,,220.6,commercial,55.1,,,0
4522.0,53.056999,158.635005,,0,0,0,0,0,0,0,0,,0,0,0,0,,149.3,0,3,12,21,0,0,0,0,,0,1,1,2,Продовольственный рынок,117.6,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,1,6,244.1,,0,0,0,0,0,0,0,0,,64.8,2,0,0,0,0,,,commercial,137.2,,,0
4523.0,54.291758,48.315699,319.5,0,0,1,6,0,0,0,0,,0,0,0,0,,53.6,3,6,12,25,0,0,0,0,,0,0,0,0,,,922.2,0,0,0,1,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,952.0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,,,residential,94.2,,,0
4524.0,55.417919,55.531614,43.0,3,7,9,12,0,0,0,0,,0,0,0,0,,208.4,0,1,1,9,0,0,0,0,,0,0,0,0,,,489.2,0,0,1,1,,0,0,0,0,0,0,0,0,,0,1,2,2,261.5,0,0,0,0,,,0,0,0,0,0,0,0,0,,92.3,3,0,0,0,0,,,industrial,284.0,,,0
4525.0,55.177015,53.804271,,0,0,0,0,0,0,0,0,,0,0,0,0,,346.4,0,0,2,2,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,503.0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,,,residential,934.8,,,0
4526.0,51.693636,39.181099,,0,0,0,0,0,0,0,0,,0,0,0,0,,213.3,0,3,6,13,0,0,0,0,,0,0,0,0,,,,0,0,0,0,255.9,0,1,1,1,0,0,0,0,,0,0,2,2,363.0,0,14,23,72,105.7,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,residential,105.7,,,0
4527.0,54.106635,54.103922,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,380.0,0,0,2,3,0,0,0,0,,0,0,0,6,925.8,0,4,9,13,160.1,152.0,0,1,1,2,0,0,0,0,,,0,0,4,9,13,,160.1,residential,160.1,,,0
4528.0,57.975818,33.252991,54.1,3,7,9,15,0,0,0,0,,0,0,0,0,,195.1,0,2,2,5,0,0,0,0,,0,1,1,1,Рынок,282.5,395.9,0,0,1,1,,0,0,0,0,0,0,0,1,827.0,0,0,0,0,,0,0,0,0,,689.9,0,0,0,1,0,0,3,4,334.8,,0,0,0,0,0,,,commercial,54.1,,,0
4529.0,60.731626,33.547315,50.9,1,3,12,28,0,0,1,1,468.6,0,0,0,0,,294.2,0,1,5,11,0,0,0,0,,0,0,2,2,Верхний Рынок,444.8,,0,0,0,0,,0,0,0,0,0,0,0,0,,5,28,31,103,52.1,0,0,0,0,,,0,0,0,0,0,0,0,0,,99.6,1,3,12,23,77,,31.6,commercial,31.6,,,0
4534.0,55.533399,44.213695,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,1,1,,335.8,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,4,6,15,203.0,990.1,0,0,0,1,0,1,1,1,125.8,,0,0,4,6,16,,203.0,commercial,209.3,,,0
4535.0,54.688342,39.627984,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,,,Рязань,6157.5,0
4539.0,56.11322,47.264275,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,1,ТК «X-Park»,907.1,,0,0,0,0,24.2,1,3,6,9,0,0,0,0,,0,0,0,0,,0,1,4,6,197.5,665.1,0,0,0,3,0,0,0,0,,42.6,7,0,1,10,35,,197.5,commercial,192.7,,,0
4540.0,56.016733,92.812165,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,1,1,485.5,0,0,1,15,421.8,519.0,0,0,0,3,0,0,0,2,787.1,42.1,10,0,0,0,0,,,commercial,221.1,,,0
4542.0,46.695221,38.283646,232.4,0,2,5,37,0,0,0,0,,0,0,0,0,,284.3,0,2,4,17,0,0,0,0,,0,0,0,0,,,367.1,0,0,1,4,947.0,0,0,0,2,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,commercial,1.2,,,0
4543.0,55.626116,51.798836,,0,0,0,0,1,1,1,6,47.1,0,0,0,0,,137.1,0,2,7,17,0,0,0,0,,0,0,0,0,,,341.7,0,0,3,6,281.3,0,1,1,2,0,0,0,0,,0,0,0,0,,0,0,0,0,,669.3,0,0,0,1,0,0,0,0,,,0,0,0,0,0,,,residential,223.3,Нижнекамск,2006.7,0
4547.0,57.622689,39.876961,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,1,Центральный рынок,798.4,158.9,0,2,4,8,102.8,0,3,7,22,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,1,1,14,250.1,,0,0,0,0,0,,,residential,176.3,,,0
4550.0,62.035069,129.749048,93.3,1,5,9,26,0,0,0,0,,0,0,0,0,,57.9,1,2,2,11,0,0,0,0,,0,0,0,0,,,358.4,0,0,2,3,123.8,0,2,3,7,0,0,0,0,,0,0,0,0,,0,0,1,3,456.9,827.1,0,0,0,1,0,0,1,2,371.0,,0,0,0,0,0,,,,,,,0
4551.0,51.831759,107.580065,,0,0,0,0,0,0,0,0,,0,0,0,0,,206.3,0,1,3,9,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,5,573.6,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,1,5,13,37,,33.8,residential,33.8,Улан-Удэ,520.4,1
4552.0,51.83206,107.585625,45.6,2,16,31,56,0,0,0,0,,0,0,0,0,,431.5,0,0,1,8,0,0,0,0,,0,0,0,0,,,138.9,0,1,2,2,8.8,1,2,4,15,0,0,0,1,982.2,0,0,0,0,,0,0,0,0,,,0,0,0,0,1,2,3,6,90.7,,0,0,0,0,0,,,,,,,0
4554.0,55.431152,51.418713,231.7,0,2,2,3,0,0,1,2,365.2,0,0,0,0,,205.9,0,1,4,4,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,72.1,1,0,0,0,0,,,commercial,231.7,,,0
4555.0,51.781763,36.17186,8.5,1,2,3,4,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,410.7,0,0,1,2,0,0,0,0,,58.3,10,1,2,6,18,,22.7,commercial,8.5,Курск,5830.0,0
4557.0,55.316672,89.832184,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,996.2,0,0,0,1,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,commercial,123.2,,,0
4558.0,58.694399,81.498666,713.8,0,0,0,1,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,3,632.2,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,residential,147.2,,,0
4559.0,51.536996,46.039296,174.2,0,6,17,57,0,0,0,0,,0,0,0,0,,139.0,0,1,4,11,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,10,32,125,103.7,730.1,0,0,0,4,0,0,0,5,818.7,,0,4,23,55,197,,12.6,commercial,174.2,Саратов,839.8,1
4560.0,53.111065,46.612888,71.9,1,1,2,25,0,0,0,0,,0,0,0,0,,208.5,0,2,6,20,0,0,0,0,,0,0,0,0,,,,0,0,0,0,666.8,0,0,0,2,0,0,0,1,834.8,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,commercial,71.9,,,0
4563.0,53.708917,40.060244,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,1,6,14,67,99.9,,0,0,0,0,0,0,0,0,,,0,2,8,18,71,,56.3,commercial,281.8,,,0
4564.0,53.863757,34.441642,,0,0,0,0,0,0,0,0,,0,0,0,0,,378.5,0,0,4,7,0,0,0,0,,0,0,0,1,Центральный рынок,554.0,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,commercial,182.5,,,0
4565.0,55.302817,53.196255,8.4,2,2,2,3,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,1,2,490.4,745.3,0,0,0,3,0,0,0,0,,,0,0,0,1,2,,490.4,commercial,8.4,,,0
4566.0,52.824932,34.498065,245.1,0,3,4,4,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,259.9,0,1,1,1,0,0,0,0,,1,3,3,3,56.6,0,0,0,1,902.9,,0,0,0,0,0,0,0,0,,,0,0,0,0,2,,663.5,residential,56.6,,,0
4567.0,53.962605,48.792058,,0,0,0,0,0,0,0,0,,0,0,0,0,,118.3,0,2,3,7,0,0,0,0,,0,1,1,2,Рынок,158.1,,0,0,0,0,200.2,0,1,1,1,0,0,0,0,,0,0,0,2,528.1,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,1,2,,324.3,industrial,324.3,Ульяновск,43261.1,0
4568.0,56.022564,92.796634,,0,0,0,0,0,0,0,0,,0,0,0,0,,642.1,0,0,0,1,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,1,10,411.7,290.0,0,1,3,4,0,0,0,0,,72.6,1,0,0,0,0,,,commercial,152.4,Красноярск,4967.9,0
4569.0,54.18993,45.184217,120.1,0,7,20,67,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,2,2,2,2,Центральный рынок,1.4,,0,0,0,0,228.4,0,1,3,8,0,0,0,0,,0,0,0,0,,0,0,1,7,334.7,,0,0,0,0,0,0,0,0,,44.2,1,0,0,0,0,,,commercial,120.1,Саранск,291.8,1
4570.0,53.453876,56.04077,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,72.1,1,1,1,3,0,0,0,0,,0,0,0,0,,1,2,2,23,65.4,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,residential,65.4,,,0
4571.0,56.096162,47.277157,,0,0,0,0,0,0,0,1,758.2,0,0,0,0,,12.4,2,5,7,28,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,764.6,0,0,0,3,0,0,0,0,,,0,0,0,1,12,,498.2,residential,498.2,Чебоксары,1297.3,1
4574.0,56.853749,35.865678,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,421.4,0,0,2,3,294.8,0,1,2,3,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,commercial,138.5,Тверь,1896.6,0
4575.0,53.108233,46.567488,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,563.9,0,0,0,1,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,1,995.6,,0,0,0,0,0,0,0,0,,,0,0,0,0,5,НАСЛ,792.3,,,,,0
4576.0,55.881657,52.306123,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,412.7,0,0,1,2,0,0,0,1,674.6,36.3,3,0,0,0,0,,,residential,302.7,Набережные Челны,16610.7,0
4577.0,56.137656,47.277821,72.4,2,4,9,31,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,939.3,0,0,0,1,0,0,0,0,,0,0,0,0,,0,0,0,0,,357.7,0,0,1,1,0,0,0,1,753.7,82.6,4,0,0,0,0,,,residential,140.4,Чебоксары,1865.5,0
4579.0,61.484159,129.153771,149.0,0,4,4,5,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,commercial,57.1,,,0
4580.0,56.657499,66.307499,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,160.4,0,1,1,2,0,0,0,0,,0,0,0,0,,0,0,0,0,,603.2,0,0,0,1,0,0,0,0,,,0,0,7,16,48,,110.7,commercial,302.2,,,0
4581.0,44.896912,37.323132,27.6,2,8,16,29,0,0,0,0,,0,0,0,0,,140.5,0,3,6,17,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,11,606.0,33.5,7,0,0,0,0,,,commercial,27.6,Новороссийск,40046.3,0
4582.0,45.025896,39.002622,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,1,2,Вишняковский рынок,434.9,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,1,18,338.2,,0,0,0,0,0,0,0,1,634.7,,0,0,0,3,23,,338.2,residential,338.2,Краснодар,2249.3,0
4583.0,56.520082,84.98925,689.6,0,0,0,14,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,2,Первомайская ярмарка,967.5,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,commercial,91.4,Томск,4163.5,0
4584.0,62.718415,129.665604,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,0,0,0,4,11,11,11,47.0,,0,0,0,1,1,Намцы,475.9,commercial,136.3,Якутск,64644.5,0
4585.0,54.589232,22.19906,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,1,2,Рынок,457.6,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,2,3,12,180.4,,0,0,0,0,0,0,0,0,,,0,0,2,6,21,,180.4,residential,180.4,,,0
4586.0,57.015934,41.005416,595.4,0,0,0,4,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,3,11,50,209.4,,0,0,0,0,0,2,3,3,139.6,60.2,5,0,0,0,0,,,residential,209.4,Иваново,946.2,1
4588.0,54.933859,73.332055,59.7,2,3,3,8,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,954.7,0,0,0,1,,0,0,0,0,0,0,0,1,502.3,0,2,2,16,228.8,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,0
4589.0,51.638221,35.267463,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,1,1,1,1,,65.9,,0,0,0,0,,0,0,0,0,0,1,1,1,206.7,0,0,0,24,585.9,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,0
4590.0,51.686512,41.589878,127.5,0,1,1,1,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,1,653.8,0,0,0,0,,0,0,0,4,549.6,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,0
4592.0,55.866561,41.762785,,0,0,0,0,0,0,0,0,,0,0,0,0,,214.3,0,1,5,17,0,0,0,0,,0,0,0,0,,,895.7,0,0,0,1,188.5,0,1,1,1,0,0,0,0,,0,0,0,0,,0,0,0,0,,970.0,0,0,0,1,0,0,0,0,,65.1,4,0,0,4,12,,369.7,commercial,131.4,,,0
4593.0,48.916662,40.388812,307.5,0,0,6,7,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,119.4,0,1,1,1,365.4,0,0,1,1,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,1,6,11,,220.5,commercial,307.5,,,0
4594.0,57.58633,34.560713,,0,0,0,0,0,0,0,0,,0,0,0,0,,183.9,0,3,9,10,0,0,0,0,,0,0,1,1,рынок,311.7,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,28.3,4,0,0,0,0,,,industrial,70.5,,,0
4595.0,50.950309,46.97217,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,14,37,180,118.4,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,residential,118.4,,,0
4596.0,58.385662,33.895861,327.4,0,0,1,4,0,0,0,0,,0,0,0,0,,264.4,0,3,9,18,0,0,0,0,,0,0,1,1,,421.2,,0,0,0,0,870.5,0,0,0,2,0,0,0,1,570.9,0,0,0,2,964.6,0,0,0,0,,937.3,0,0,0,1,0,0,0,0,,,0,0,0,0,0,,,commercial,327.4,,,0
4597.0,53.69437,54.264747,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,1,1,323.5,,0,0,0,0,0,0,0,0,,54.5,3,0,0,1,1,,323.5,commercial,355.2,,,0
4598.0,55.780957,49.213134,125.2,0,4,5,10,0,0,0,0,,0,0,0,0,,308.8,0,0,1,8,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,324.2,0,0,1,4,0,0,0,0,,,0,0,0,0,0,,,,,Казань,6555.5,0
4599.0,51.820326,107.658434,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,551.9,0,0,0,3,,0,0,0,0,0,0,0,0,,0,0,0,5,928.3,0,2,2,12,233.9,,0,0,0,0,0,0,0,0,,56.0,4,0,3,5,17,,233.9,commercial,14.7,,,0
4600.0,51.842694,107.63505,402.4,0,0,1,3,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,commercial,100.3,,,0
4602.0,52.717663,41.415443,,0,0,0,0,0,0,0,0,,0,0,0,0,,39.4,1,1,2,7,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,6,20,92,137.3,,0,0,0,0,0,0,0,0,1246.8,,0,0,0,0,0,,,commercial,242.7,Тамбов,2535.6,0
4603.0,57.155045,33.089282,,0,0,0,0,1,1,1,1,75.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,68.8,1,1,1,1,258.7,0,1,1,1,0,0,0,0,,0,0,0,0,,0,9,22,71,117.2,,0,0,0,0,0,0,0,0,,,0,0,9,24,75,,117.2,commercial,269.5,,,0
4605.0,46.963896,142.728887,52.2,3,8,22,50,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,1,1,2,,274.5,,0,0,0,0,,0,0,0,0,0,0,0,1,735.1,0,0,0,0,,1,7,14,42,71.8,,0,0,0,0,0,0,0,0,,10.1,32,1,14,39,111,,71.8,commercial,52.2,,,0
4606.0,51.820955,107.632876,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,607.5,0,0,0,1,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,2,5,19,,243.6,residential,243.6,,,0
4608.0,50.356496,128.002319,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,0
4609.0,55.781534,49.11254,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,2,Центральный (Колхозный) рынок,598.5,386.1,0,0,2,14,,0,0,0,0,0,0,0,1,900.7,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,2,17,454.1,,0,1,4,8,26,,90.2,residential,90.2,,,0
4611.0,56.015052,92.865921,,0,0,0,0,0,0,0,0,,0,0,0,0,,216.5,0,1,1,7,0,0,0,0,,0,0,0,0,,,33.4,2,5,6,8,,0,0,0,0,0,0,0,2,964.1,0,0,0,0,,0,4,11,23,157.8,,0,0,0,0,0,0,0,3,667.0,,0,0,0,0,0,,,,,,,0
4612.0,56.231898,95.701004,88.4,1,14,15,19,0,0,0,0,,0,0,0,0,,138.3,0,2,4,6,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,2,7,440.2,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,0
4613.0,55.048941,73.325892,,0,0,0,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,0,0,1,Первомайский рынок,583.4,252.3,0,1,2,3,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,4,7,286.6,,0,0,0,0,0,0,0,1,938.6,37.5,5,0,0,0,0,,,commercial,38.2,,,0
4615.0,51.873187,54.204272,,0,0,0,0,0,0,0,0,,0,0,0,0,,164.5,0,1,1,3,0,0,0,0,,0,0,1,1,,428.8,,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,1,9,17,57,96.4,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,,residential,96.4,,,0
